Detailed activity log for 2025-09-06

          id     timestamp  category  duration                                                                                                                                                                                                                                                              window_title  synced        source  local_date
2692  263934  1.757153e+09      mail        42                                                                                                                                      9 atkinson lane home report — 20 nearby homes listed recently - cen.rao@gmail.com - gmail and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2693  263935  1.757153e+09      mail         8                                                                                                                                                                                              inbox - cen.rao@gmail.com - gmail and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2694  263936  1.757153e+09    coding        55                                                                                                                                                                                                                    google news and 15 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2695  263937  1.757153e+09    coding         3                                                                                                                                                                                                                    google news and 16 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2696  263938  1.757153e+09    coding         4                                                                                                                                                                                                                    google news and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2697  263939  1.757154e+09    coding        17                                                                                                                                                                                                                    google news and 18 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2698  263940  1.757154e+09    coding       205                                                                                                                                                 yes you can stay on windows 10. but you need to do this before oct. 14 | pcmag and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2699  263941  1.757154e+09    coding       113                                                                                                                                                                        mcdonald’s ceo raises alarm about new customer behavior and 16 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2700  263942  1.757154e+09    coding        66                                                                                                                                         the 6 convenience foods you should eat to lower blood pressure according to dietitians and 15 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2701  263943  1.757154e+09      mail         3                                                                                                                                                                                              inbox - cen.rao@gmail.com - gmail and 14 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2702  263944  1.757154e+09    coding         2                                                                                                                                                                                                                                                            command prompt       1  RCR-PF3LV9TF  2025-09-06
2703  263945  1.757154e+09    coding         9                                                                                                                                                                                                                                                  command prompt - run.bat       1  RCR-PF3LV9TF  2025-09-06
2704  263946  1.757154e+09    coding        13                                                                                                                                                          c:\projects\ocrt-master 16.3.1202.0\ocrt\ocrengine\shell\finereader\application - file explorer [ master ↓0 ↑0 ]       1  RCR-PF3LV9TF  2025-09-06
2705  263947  1.757154e+09    coding         3                                                                                                                                                                                        c:\projects\ocrt-master 16.3.1202.0\fineobjects\configurationprops - file explorer       1  RCR-PF3LV9TF  2025-09-06
2706  263948  1.757154e+09    coding         7                                                                                                                                                                                                                                               c:\projects - file explorer       1  RCR-PF3LV9TF  2025-09-06
2707  263949  1.757154e+09    coding         8                                                                                                                                                                                                           c:\projects\window_recorder - file explorer [ itimeline ↓0 ↑0 ]       1  RCR-PF3LV9TF  2025-09-06
2708  263950  1.757154e+09    coding        14                                                                                                                                                                                              track your time - don't waste it! and 15 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2709  263951  1.757156e+09    coding         7                                                                                                                                                                                                                c:\program files (x86)\windows kits\10\bin - file explorer       1  RCR-PF3LV9TF  2025-09-06
2710  263952  1.757156e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2711  263953  1.757157e+09    wasted        56                                                                                                                                                                                     amazon.com: stainless steel: home & kitchen and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2712  263954  1.757157e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2713  263955  1.757157e+09    wasted         2                                                                                                                                                                           amazon.com: $0-$100 - stainless steel: home & kitchen and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2714  263956  1.757157e+09    wasted        25                                                                                                                                                                                                                      amazon.com and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2715  263957  1.757157e+09    wasted        64                                                                                                                    amazon.com: oster sangerfield stainless steel cookware 3.0-quart dutch oven w/steamer basket: home & kitchen and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2716  263958  1.757157e+09    coding         8                                                                                                                                                                                               track your time - don't waste it! and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2717  263959  1.757157e+09    coding       126                                                                                                                                                                                                       requirements.txt - window_recorder (workspace) - visual studio code       1  RCR-PF3LV9TF  2025-09-06
2718  263960  1.757157e+09  learning         3                                                                                                                                                                                                                                                                   warning       1  RCR-PF3LV9TF  2025-09-06
2719  263961  1.757157e+09    coding         3                                                                                                                                                                                                                                                  command prompt - run.bat       1  RCR-PF3LV9TF  2025-09-06
2720  263962  1.757157e+09    coding        56                                                                                                                                                                                               track your time - don't waste it! and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2721  263963  1.757171e+09  learning     13761                                                                                                                                                                                                                                                                     start       1  RCR-PF3LV9TF  2025-09-06
2722  263964  1.757190e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2723  263965  1.757190e+09    coding        10                                                                                                                                                                                                                                                           microsoft store       1  RCR-PF3LV9TF  2025-09-06
2724  263966  1.757190e+09    coding         3                                                                                                                                                                                                                                                                    search       1  RCR-PF3LV9TF  2025-09-06
2725  263967  1.757190e+09      mail        14                                                                                                                                                                                                                                                            zoom workplace       1  RCR-PF3LV9TF  2025-09-06
2726  263968  1.757190e+09      mail       108                                                                                                                                                                                                                                                            zoom workplace       1  RCR-PF3LV9TF  2025-09-06
2727  263969  1.757190e+09      mail        12                                                                                                                                                                                                                                                    enter meeting passcode       1  RCR-PF3LV9TF  2025-09-06
2728  263970  1.757190e+09  learning        15                                                                                                                                                                                                                                                           新雅团契 fellowship       1  RCR-PF3LV9TF  2025-09-06
2729  263971  1.757190e+09      mail        79                                                                                                                                                                                                                                                          zoom device test       1  RCR-PF3LV9TF  2025-09-06
2730  263972  1.757190e+09  learning         6                                                                                                                                                                                                                                                           新雅团契 fellowship       1  RCR-PF3LV9TF  2025-09-06
2731  263973  1.757190e+09      mail         6                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
2732  263974  1.757171e+09  learning     13761                                                                                                                                                                                                                                                                     start       1  RCR-PF3LV9TF  2025-09-06
2733  263975  1.757190e+09      idle         1                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2734  263976  1.757190e+09    coding         6                                                                                                                                                                                                                                               windows default lock screen       1  RCR-PF3LV9TF  2025-09-06
2735  263977  1.757190e+09      idle         5                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2736  263978  1.757190e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2737  263979  1.757190e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2738  263980  1.757190e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2739  263981  1.757190e+09    wasted        12                 amazon.com: avacraft stainless steel saucepan with glass lid strainer lid two side spouts for easy pour with ergonomic handle multipurpose sauce pan sauce pot (5-ply capsule bottom 3.5 quart): home & kitchen and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2740  263982  1.757190e+09    coding         3                                                                                                                                                                                                   chinese bible online - search and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2741  263983  1.757190e+09    coding        61                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2742  263984  1.757190e+09      mail         5                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
2743  263985  1.757190e+09    coding         3                                                                                                                                                                                                                                                                  settings       1  RCR-PF3LV9TF  2025-09-06
2744  263986  1.757190e+09      mail        17                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
2745  263987  1.757191e+09    coding        75                                                                                                                                                                                                                                                                  settings       1  RCR-PF3LV9TF  2025-09-06
2746  263988  1.757191e+09      mail        23                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
2747  263989  1.757191e+09    coding        87                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2748  263990  1.757191e+09    coding        42                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2749  263991  1.757191e+09    coding        10                                                                                                                                                                                                                        settings and 5 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2750  263992  1.757191e+09    coding         3                                                                                                                                                                                                                      extensions and 6 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2751  263993  1.757191e+09    coding        26                                                                                                                                                                                                          microsoft edge add-ons and 7 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2752  263994  1.757191e+09    coding        70                                                                                                                                                                                                microsoft edge add-ons - adblock and 7 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2753  263995  1.757191e+09    coding         6                                                                                                                                                                                                microsoft edge add-ons - adblock and 7 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2754  263996  1.757191e+09    coding         7                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 5 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2755  263997  1.757191e+09    coding         6                                                                                                                                                                                          thank you for installing our adblocker and 6 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2756  263998  1.757191e+09    coding         3                                                                                                                                                                                          thank you for installing our adblocker and 6 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2757  263999  1.757191e+09    coding       178                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2758  264000  1.757191e+09    coding        45                                                                                                                                                                                               track your time - don't waste it! and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2759  264001  1.757191e+09    coding       148                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2760  264002  1.757191e+09      mail         3                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
2761  264003  1.757192e+09    coding       322                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2762  264004  1.757192e+09    wasted         3                                                                                                                                                                                                                         new tab and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2763  264005  1.757192e+09  learning        29                                                                                                                                                                                                                   google gemini and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2764  264006  1.757192e+09    coding        36                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2765  264007  1.757192e+09  learning        42                                                                                                                                                                                                                   google gemini and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2766  264008  1.757192e+09    coding        28                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2767  264009  1.757192e+09  learning        44                                                                                                                                                                                                                   google gemini and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2768  264010  1.757192e+09    coding       253                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2769  264011  1.757192e+09    coding        39                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2770  264012  1.757192e+09  learning         7                                                                                                                                                                                                                   google gemini and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2771  264013  1.757192e+09    coding       180                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2772  264014  1.757192e+09    coding         3                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2773  264015  1.757192e+09    coding        11                                                                                                                                                                                               track your time - don't waste it! and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2774  264016  1.757193e+09    coding       183                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2775  264017  1.757193e+09    coding       117                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2776  264018  1.757193e+09      mail         4                                                                                                                                                                                                                                                              zoom meeting       1  RCR-PF3LV9TF  2025-09-06
2777  264019  1.757193e+09      mail        15                                                                                                                                                                                                                                                            zoom workplace       1  RCR-PF3LV9TF  2025-09-06
2778  264020  1.757193e+09    coding         3                                                                                                                                                                                           罗马书 - 中文圣经在线 - chinesebibleonline.com and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2779  264021  1.757193e+09    coding       215                                                                                                                                                                                               track your time - don't waste it! and 4 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2780  264022  1.757195e+09      idle         5                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2781  264023  1.757195e+09    coding       180                                                                                                                                                                                                                                                          new notification       1  RCR-PF3LV9TF  2025-09-06
2782  264024  1.757195e+09      idle         0                                                                                                                                                                                                                                                          new notification       1  RCR-PF3LV9TF  2025-09-06
2783  264025  1.757195e+09      idle         5                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2784  264026  1.757195e+09      idle         5                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2785  264027  1.757195e+09      idle         5                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2786  264029  1.757199e+09    coding         4                                                                                                                                                                                                                                               windows default lock screen       1  RCR-PF3LV9TF  2025-09-06
2787  264030  1.757199e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2788  264099  1.757213e+09    coding       285                                                                                                                                                                                                                          script.py - window_recorder - visual studio code       1  RCR-PF3LV9TF  2025-09-06
2789  264100  1.757213e+09    coding         3                                                                                                                                                                                               track your time - don't waste it! and 5 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2790  282724  1.757154e+09  learning        46                                                                                                                                                                                                                                                                   warning       1  RCR-PF3LV9TF  2025-09-06
2791  282725  1.757154e+09    wasted        19                                                                                                                                                                                                                        new tab and 16 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2792  282726  1.757154e+09    family         2                                                                                                                                                                                                                  usta - search and 16 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2793  282727  1.757154e+09    family         5                                                                                                                                                                          usta: find a tennis tournament & play tennis near you and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2794  282728  1.757154e+09    coding        14                                                                                                                                                                                                                        sign in and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2795  282729  1.757154e+09    family         6                                                                                                                                                                          usta: find a tennis tournament & play tennis near you and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2796  282730  1.757154e+09    coding         3                                                                                                                                                                                                                         family and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2797  282731  1.757154e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2798  282732  1.757154e+09    family        15                                                                                                                                                               family account management | link & manage player profiles | usta and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2799  282733  1.757154e+09    coding        11                                                                                                                                                                                              track your time - don't waste it! and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2800  282734  1.757155e+09    coding        25                                                                                                                                                                                                                                                  command prompt - run.bat       1  RCR-PF3LV9TF  2025-09-06
2801  282735  1.757155e+09    coding         2                                                                                                                                                                                              track your time - don't waste it! and 17 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2802  282736  1.757156e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2803  282737  1.757156e+09    coding        12                                                                                                                                                                                                                  extension: comment translate - ocrt - visual studio code       1  RCR-PF3LV9TF  2025-09-06
2804  282738  1.757156e+09    coding        15                                                                                                                                                                                                                                  outlook (pwa) - mail - cen rao - outlook       1  RCR-PF3LV9TF  2025-09-06
2805  282739  1.757156e+09    coding         5                                                                                                                                                                                                          c:\projects\ocrt-master 16.3.1202.0\windebug.x64 - file explorer       1  RCR-PF3LV9TF  2025-09-06
2806  282740  1.757156e+09    coding         3                                                                                                                                                                                                                              2025-09-05 - crlog_laptop - obsidian v1.9.12       1  RCR-PF3LV9TF  2025-09-06
2807  282741  1.757156e+09    coding         4                                                                                                                                                                                               track your time - don't waste it! and 2 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2808  282742  1.757156e+09    coding         7                                                                                                                                                                                               add_local_date_column.py - window_recorder (workspace) - visual studio code       1  RCR-PF3LV9TF  2025-09-06
2809  282743  1.757156e+09    coding        28                                                                                                                                                                                                                                                  command prompt - run.bat       1  RCR-PF3LV9TF  2025-09-06
2810  282744  1.757156e+09    coding         9                                                                                                                                                                                               add_local_date_column.py - window_recorder (workspace) - visual studio code       1  RCR-PF3LV9TF  2025-09-06
2811  282745  1.757156e+09  learning         6                                                                                                                                                                                                                                                                   warning       1  RCR-PF3LV9TF  2025-09-06
2812  282746  1.757156e+09    coding        11                                                                                                                                                                                                                                                  command prompt - run.bat       1  RCR-PF3LV9TF  2025-09-06
2813  282747  1.757156e+09    coding         6                                                                                                                                                                                               track your time - don't waste it! and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2814  282748  1.757156e+09    coding        15                                                                                                                                                                                                                                                  command prompt - run.bat       1  RCR-PF3LV9TF  2025-09-06
2815  282749  1.757156e+09    coding         8                                                                                                                                                                                                       requirements.txt - window_recorder (workspace) - visual studio code       1  RCR-PF3LV9TF  2025-09-06
2816  282750  1.757156e+09    coding        69                                                                                                                                                                                                       requirements.txt - window_recorder (workspace) - visual studio code       1  RCR-PF3LV9TF  2025-09-06
2817  282751  1.757156e+09    gaming         8  amazon.com: kirecoo stainless steel stock pot - 8 quart heavy duty induction cooking pot with visible lid for pasta soup spaghetti nonstick thick bottom big stockpot deep cookware for canning boiling simmer: home & kitchen and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
2818  282752  1.757156e+09      idle         0                                                                                                                                                                                                                                                            Computer Sleep       1  RCR-PF3LV9TF  2025-09-06
2819  282753  1.757156e+09  learning         2                                                                                                                                                                                                                                                                   warning       1  RCR-PF3LV9TF  2025-09-06
2820  282754  1.757157e+09    coding        33                                                                                                                                                                                               track your time - don't waste it! and 3 more pages - work - microsoft​ edge       1  RCR-PF3LV9TF  2025-09-06
