Detailed activity log for 2025-08-27

           id     timestamp  category  duration                                                                                                                                                                     window_title  synced       source  local_date
2009    92446  1.756281e+09  learning       180                                                                                                                                                                          desktop       1  cen-xps8900  2025-08-27
2010    92447  1.756287e+09    family        11                                                                                                                                        td bank - google search — mozilla firefox       1  cen-xps8900  2025-08-27
2011    92448  1.756287e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2012    92449  1.756287e+09    wasted        87                                                                                                                                                                  mozilla firefox       1  cen-xps8900  2025-08-27
2013    92450  1.756287e+09    family        59                                                                                                                                         photos - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2014    92451  1.756287e+09    family        19                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2015    92452  1.756287e+09  learning         3                                                                                                                                                  jobhunting2025 : bash — konsole       1  cen-xps8900  2025-08-27
2016    92453  1.756287e+09  learning         5                                                                                                                                                        overview — system monitor       1  cen-xps8900  2025-08-27
2017    92454  1.756287e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2018    92455  1.756287e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2019    92456  1.756287e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2020    92457  1.756287e+09    family       204                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2021    92458  1.756287e+09    family        31                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2022    92459  1.756287e+09    family        24                                                                                                                                          video - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2023    92460  1.756287e+09    family        11                                                                                                                                          video - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2024    92461  1.756287e+09    family        12                                                                                                                                          video - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2025    92462  1.756287e+09    family         6                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2026    92463  1.756287e+09    family        16                                                                                                                                          video - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2027    92464  1.756287e+09    family         8                                                                                                                                         photos - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2028    92465  1.756287e+09    family         4                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2029    92466  1.756287e+09    family         7                                                                                                                                         photos - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2030    92467  1.756287e+09    family         3                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2031    92468  1.756288e+09    family         6                                                                                                                                          video - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2032    92469  1.756288e+09    family         2                                                                                                                                         photos - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2033    92470  1.756288e+09    family         7                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2034    92471  1.756288e+09    family        11                                                                                                                                         photos - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2035    92472  1.756288e+09    family         3                                                                                                                                         photos - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2036    92473  1.756288e+09    family         3                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2037    92474  1.756288e+09    family         5                                                                                                                                         photos - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2038    92475  1.756288e+09    family        19                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2039    92476  1.756288e+09    family         2                                                                                                                                         photos - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2040    92477  1.756288e+09    family         3                                                                                                                                          photo - google photos — mozilla firefox       1  cen-xps8900  2025-08-27
2041    92478  1.756288e+09  learning         3                                                                                                                                                 ‎google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2042    92479  1.756288e+09  learning       473                                                                                                                                                  google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2043    92480  1.756288e+09  learning       354                                                                                                                                                  google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2044    92481  1.756290e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2045    92482  1.756290e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2046    92483  1.756290e+09    wasted        11                                                                                                                                                        youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2047    92484  1.756290e+09    wasted         9                                                                                    a chiefs fan reaction to taylor swift & travis kelce's engagement - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2048    92485  1.756290e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2049    92486  1.756290e+09      mail         3                                                                                                        new text message from 64241 - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2050    92487  1.756290e+09    wasted       106                                                                                    a chiefs fan reaction to taylor swift & travis kelce's engagement - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2051    92488  1.756290e+09    wasted         9                                                                                                                                                        youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2052    92489  1.756290e+09    wasted        44                                                                                           amanda anisimova on-court interview | 2025 us open round 1 - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2053    92490  1.756290e+09    wasted         7                                                                                                                                                        youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2054    92491  1.756290e+09  learning      1281                                                                                                                                                                          desktop       1  cen-xps8900  2025-08-27
2055    92492  1.756290e+09      idle         0                                                                                                                                                                          desktop       1  cen-xps8900  2025-08-27
2056    92493  1.756290e+09  learning         6                                                                                                                                                                          desktop       1  cen-xps8900  2025-08-27
2057    92494  1.756290e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2058    92495  1.756290e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2059    92496  1.756290e+09    wasted       134                                                                                   reilly opelka vs. carlos alcaraz highlights | 2025 us open round 1 - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2060    92497  1.756290e+09    wasted        46                                                                                                                                        subscriptions - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2061    92498  1.756290e+09    wasted       219                                                                                        hooters ceo on pivot: no more ‘butt cheeks hanging out’ | wsj - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2062    92499  1.756290e+09      idle        12                                                                                        hooters ceo on pivot: no more ‘butt cheeks hanging out’ | wsj - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2063    92500  1.756291e+09    wasted        16                                                                                        hooters ceo on pivot: no more ‘butt cheeks hanging out’ | wsj - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2064    92501  1.756291e+09    wasted        32                                                                                                                                        subscriptions - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2065    92502  1.756291e+09    wasted        58                                                                                                                                                        youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2066    92503  1.756291e+09    wasted         7                                                                                                                                              us open - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2067    92504  1.756291e+09    wasted         3                                                                                                  naomi osaka press conference | 2025 us open round 1 - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2068    92505  1.756291e+09    family        12                                                                                                                         us open tennis championships - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2069    92506  1.756291e+09    wasted        88                                                                                                 coco gauff on-court interview | 2025 us open round 1 - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2070    92507  1.756291e+09    family         3                                                                                                                         us open tennis championships - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2071    92508  1.756291e+09    wasted         8                                                                                                  naomi osaka press conference | 2025 us open round 1 - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2072    92509  1.756291e+09    family         6                                                                                                                         us open tennis championships - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2073    92510  1.756291e+09    wasted       120                                                                                   gael monfils vs. roman safiullin highlights | 2025 us open round 1 - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2074    92511  1.756291e+09    family         6                                                                                                                         us open tennis championships - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2075    92512  1.756291e+09    wasted        94                                                                       venus williams vs. karolina muchova extended highlights | 2025 us open round 1 - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2076    92513  1.756291e+09    family        95                                                                                                                         us open tennis championships - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2077    92514  1.756291e+09    wasted       346                                                                                alexandra eala vs. clara tauson match tiebreak | 2025 us open round 1 - youtube — mozilla firefox       1  cen-xps8900  2025-08-27
2078    92515  1.756292e+09      mail         9                                                                                                        new text message from 64241 - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2079    92516  1.756292e+09      mail         3                                                                                             new group message from (609) 937-7278. - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2080    92517  1.756292e+09      mail         2                                                                                             new group message from (201) 739-2141. - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2081    92518  1.756292e+09      mail         4                                                                                                        new text message from 89464 - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2082    92519  1.756292e+09      mail        16                                                                                                                          inbox (1) - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2083    92520  1.756292e+09      mail         5                                                                                           your shipment was delivered 745695481360 - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2084    92521  1.756292e+09      mail         5                                                                                                                          inbox (1) - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2085    92522  1.756292e+09    wasted         5                                                                                                                                                                  mozilla firefox       1  cen-xps8900  2025-08-27
2086    92523  1.756292e+09  learning         2                                                                                                                                     apple card - google search — mozilla firefox       1  cen-xps8900  2025-08-27
2087    92524  1.756292e+09    coding        11                                                                                                                                             apple card | apply — mozilla firefox       1  cen-xps8900  2025-08-27
2088    92525  1.756292e+09    coding         6                                                                                                                                         apple card application — mozilla firefox       1  cen-xps8900  2025-08-27
2089    92526  1.756292e+09    coding        23                                                                                                                                                sign in - apple — mozilla firefox       1  cen-xps8900  2025-08-27
2090    92527  1.756292e+09      mail         3                                                                                                                          inbox (2) - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2091    92528  1.756292e+09      mail         2                                                                                                        new text message from 64241 - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2092    92529  1.756292e+09    coding        27                                                                                                                                         apple card application — mozilla firefox       1  cen-xps8900  2025-08-27
2093    92530  1.756292e+09      mail         2                                                                                                        new text message from 64241 - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2094    92531  1.756292e+09      mail         4                                                                                                your apple card payment is due soon - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2095    92532  1.756292e+09  learning        36                                                                                                                how to make apple card payments - apple support — mozilla firefox       1  cen-xps8900  2025-08-27
2096    92533  1.756292e+09    coding         8                                                                                                                             apple card - how-to videos - apple — mozilla firefox       1  cen-xps8900  2025-08-27
2097    92534  1.756292e+09    coding        13                                                                                                                                         apple card application — mozilla firefox       1  cen-xps8900  2025-08-27
2098    92535  1.756292e+09    coding       183                                                                                                                             apple card - how-to videos - apple — mozilla firefox       1  cen-xps8900  2025-08-27
2099    92536  1.756292e+09    coding        10                                                                                                                                             apple card - apple — mozilla firefox       1  cen-xps8900  2025-08-27
2100    92537  1.756292e+09      mail        25                                                                                                your apple card payment is due soon - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2101    92538  1.756292e+09    coding        40                                                                                                                                             apple card - apple — mozilla firefox       1  cen-xps8900  2025-08-27
2102    92539  1.756292e+09    coding        16                                                                                                                      apple card - monthly installments - apple — mozilla firefox       1  cen-xps8900  2025-08-27
2103    92540  1.756292e+09      mail         6                                                                                                your apple card payment is due soon - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2104    92541  1.756292e+09  learning        16                                                                                                                how to make apple card payments - apple support — mozilla firefox       1  cen-xps8900  2025-08-27
2105    92542  1.756292e+09  learning         5                                                                                            how to view and pay apple card monthly installments - apple support — mozilla firefox       1  cen-xps8900  2025-08-27
2106    92543  1.756292e+09    coding        19                                                                                                    view apple card monthly installments online - apple support — mozilla firefox       1  cen-xps8900  2025-08-27
2107    92544  1.756292e+09    coding        20                                                                                                                                                     apple card — mozilla firefox       1  cen-xps8900  2025-08-27
2108    92545  1.756292e+09      mail         2                                                                                                your apple card payment is due soon - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2109    92546  1.756292e+09      mail         3                                                                                                        new text message from 83356 - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2110    92547  1.756292e+09    coding       164                                                                                                                                                     apple card — mozilla firefox       1  cen-xps8900  2025-08-27
2111    92548  1.756293e+09    coding       288                                                                                                                                                     apple card — mozilla firefox       1  cen-xps8900  2025-08-27
2112    92549  1.756293e+09    coding        12                                                                                                                                                     apple card — mozilla firefox       1  cen-xps8900  2025-08-27
2113    92550  1.756293e+09    family         4                                                                                                                                        td bank - google search — mozilla firefox       1  cen-xps8900  2025-08-27
2114    92551  1.756293e+09    family        48                                                                                                                                         td bank online banking — mozilla firefox       1  cen-xps8900  2025-08-27
2115    92552  1.756293e+09    coding        17                                                                                                                                                       accounts — mozilla firefox       1  cen-xps8900  2025-08-27
2116    92553  1.756293e+09    coding         3                                                                                                                                                     apple card — mozilla firefox       1  cen-xps8900  2025-08-27
2117    92554  1.756293e+09    coding         5                                                                                                                                                       accounts — mozilla firefox       1  cen-xps8900  2025-08-27
2118    92555  1.756293e+09    coding        15                                                                                                                                                     apple card — mozilla firefox       1  cen-xps8900  2025-08-27
2119    92556  1.756293e+09    coding        44                                                                                                                                                     apple card — mozilla firefox       1  cen-xps8900  2025-08-27
2120    92557  1.756293e+09      mail         3                                                                                                                          inbox (1) - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2121    92558  1.756293e+09      mail         4                                                                                                                            starred - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2122    92559  1.756293e+09      mail         8                                             appointment reminder: colonial volkswagen subaru appointment on sep 2, 2025 8:30:00 am - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2123    92560  1.756293e+09    wasted         3                                                                                                                                                     start page — mozilla firefox       1  cen-xps8900  2025-08-27
2124    92561  1.756293e+09    wasted         7                                                                                                                                                    review page — mozilla firefox       1  cen-xps8900  2025-08-27
2125    92562  1.756293e+09      mail         4                                             appointment reminder: colonial volkswagen subaru appointment on sep 2, 2025 8:30:00 am - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2126    92563  1.756293e+09      mail         7                                                                                                                            starred - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2127    92564  1.756293e+09      mail         8                                                                                    saxon global inc. is requesting you few details - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2128    92565  1.756293e+09      mail        21                                                                                                                            starred - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2129    92566  1.756293e+09      mail        12                                                                                    your shipment is ready for pickup 745695481360. - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2130    92567  1.756293e+09      mail        15                                                                                                                            starred - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2131    92568  1.756293e+09      mail         7                                                                  evgenii to interview cen for c++ role (contract to hire usa/perm) - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2132    92569  1.756293e+09      mail        30                                                                                                                            starred - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2133    92570  1.756293e+09  learning        36                                                                                                                                                                           plasma       1  cen-xps8900  2025-08-27
2134    92571  1.756293e+09      mail         5                                                                                                                            starred - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2135    92572  1.756293e+09  learning         4                                                                                                                                                                           plasma       1  cen-xps8900  2025-08-27
2136    92573  1.756293e+09  learning        33                                                                                                                                                                           plasma       1  cen-xps8900  2025-08-27
2137    92574  1.756293e+09    coding         6                                                                                                                                     2025-08-25 - crlog_laptop - obsidian v1.9.12       1  cen-xps8900  2025-08-27
2138    92575  1.756293e+09    coding        58                                                                                                                                     2025-08-26 - crlog_laptop - obsidian v1.9.12       1  cen-xps8900  2025-08-27
2139    92576  1.756293e+09    coding        24                                                                                                                                     2025-08-25 - crlog_laptop - obsidian v1.9.12       1  cen-xps8900  2025-08-27
2140    92577  1.756293e+09    wasted        14                                                                                                                                                       bill pay — mozilla firefox       1  cen-xps8900  2025-08-27
2141    92578  1.756293e+09    coding        23                                                                                                                                     2025-08-25 - crlog_laptop - obsidian v1.9.12       1  cen-xps8900  2025-08-27
2142    92579  1.756293e+09    gaming         3                                                                                                                       fidelity netbenefits | employee benefits — mozilla firefox       1  cen-xps8900  2025-08-27
2143    92580  1.756293e+09      mail         6                                                                                                                            starred - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2144    92581  1.756293e+09    gaming         3                                                                                                                                              portfolio summary — mozilla firefox       1  cen-xps8900  2025-08-27
2145    92582  1.756293e+09    gaming       120                                                                                                                                            portfolio positions — mozilla firefox       1  cen-xps8900  2025-08-27
2146    92583  1.756293e+09      mail         3                                                                                                                            starred - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2147    92584  1.756293e+09    coding        12                                                                                                                                     2025-08-25 - crlog_laptop - obsidian v1.9.12       1  cen-xps8900  2025-08-27
2148    92585  1.756293e+09  learning         5                                                                                                                                                  jobhunting2025 : bash — konsole       1  cen-xps8900  2025-08-27
2149    92586  1.756332e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2150    92587  1.756332e+09  learning        27                                                                                                                                                                             kate       1  cen-xps8900  2025-08-27
2151    92588  1.756332e+09    coding        20                                                                                                                                                               updates — discover       1  cen-xps8900  2025-08-27
2152    92589  1.756332e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2153    92590  1.756332e+09    coding        16                                                                                                                                                               updates — discover       1  cen-xps8900  2025-08-27
2154    92591  1.756332e+09    coding         4                                                                                                                                                     consumer 8 — mozilla firefox       1  cen-xps8900  2025-08-27
2155    92592  1.756332e+09      mail         4                                                                                                                            starred - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2156    92593  1.756332e+09      mail        91                                                                                                                          inbox (1) - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
2157    92594  1.756332e+09    wasted         3                                                                                                                                                                  mozilla firefox       1  cen-xps8900  2025-08-27
2158    92595  1.756332e+09  learning        11                                                                                                                                                  google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2159    92596  1.756332e+09  learning         9                                                                                                                                                  jobhunting2025 : bash — konsole       1  cen-xps8900  2025-08-27
2160    92597  1.756332e+09  learning        21                                                                                                                                                  google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2161    92598  1.756332e+09  learning        20                                                                                                                                                  jobhunting2025 : bash — konsole       1  cen-xps8900  2025-08-27
2162    92599  1.756332e+09  learning        16                                                                                                                                                  google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2163    92600  1.756333e+09  learning         3                                                                                                                                                  jobhunting2025 : bash — konsole       1  cen-xps8900  2025-08-27
2164    92602  1.756331e+09      idle         6                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2165    92603  1.756332e+09  learning       227                                                                                                                                                                          desktop       1  cen-xps8900  2025-08-27
2166    92604  1.756332e+09      idle         5                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2167    92605  1.756332e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2168    92606  1.756332e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2169    92607  1.756332e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2170    92608  1.756332e+09      idle         0                                                                                                                                                                   Computer Sleep       1  cen-xps8900  2025-08-27
2171    92609  1.756333e+09  learning       494                                                                                                                                                  google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2172    92610  1.756333e+09  learning       181                                                                                                                                                  google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2173    92611  1.756334e+09  learning         6                                                                                                                                                  google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2174    92612  1.756334e+09  learning         7                                                                                                                                                  jobhunting2025 : bash — konsole       1  cen-xps8900  2025-08-27
2175    92613  1.756334e+09  learning        88                                                                                                                                                            temp : node — konsole       1  cen-xps8900  2025-08-27
2176    92614  1.756334e+09  learning         4                                                                                                                                                  jobhunting2025 : bash — konsole       1  cen-xps8900  2025-08-27
2177    92615  1.756334e+09  learning         3                                                                                                                                                           - : sudo ufw — konsole       1  cen-xps8900  2025-08-27
2178    92616  1.756334e+09  learning        11                                                                                                                                                  jobhunting2025 : bash — konsole       1  cen-xps8900  2025-08-27
2179    92617  1.756334e+09  learning        44                                                                                                                                                  google gemini — mozilla firefox       1  cen-xps8900  2025-08-27
2180    92618  1.756334e+09  learning        46                                                                                                                                                            temp : node — konsole       1  cen-xps8900  2025-08-27
2181    92619  1.756334e+09  learning         3                                                                                                                                                            temp : node — konsole       1  cen-xps8900  2025-08-27
2182    92620  1.756334e+09      mail         4                                                                                                                          inbox (1) - cen.rao@gmail.com - gmail — mozilla firefox       1  cen-xps8900  2025-08-27
